epoch:	train_RMSD:	train_MAE:
566	0.7011	0.4976
567	0.6948	0.4892
568	0.7271	0.5263
569	0.7044	0.5023
570	0.6938	0.4896
571	0.6976	0.4921
572	0.6951	0.4939
573	0.6919	0.4879
574	0.696	0.4902
575	0.6962	0.4942
576	0.7204	0.5156
577	0.7047	0.502
578	0.6934	0.4935
579	0.7142	0.5115
580	0.7034	0.5041
581	0.6947	0.4892
582	0.6895	0.4843
583	0.6881	0.4835
584	0.6961	0.4906
585	0.695	0.4926
586	0.6877	0.4818
587	0.6988	0.4978
588	0.6877	0.4874
589	0.6864	0.4795
590	0.6848	0.481
591	0.6921	0.4926
592	0.6889	0.4842
593	0.6816	0.4777
594	0.6931	0.488
595	0.6843	0.4779
596	0.6937	0.4898
597	0.6797	0.4761
598	0.6799	0.4804
599	0.7022	0.5024
600	0.6877	0.4842
601	0.7049	0.5071
602	0.6935	0.4939
603	0.6889	0.4866
604	0.6876	0.4831
605	0.6803	0.4801
606	0.6755	0.4704
607	0.6799	0.4761
608	0.6801	0.4802
609	0.6841	0.4819
610	0.6795	0.4775
611	0.6794	0.4791
612	0.6767	0.4766
613	0.6854	0.482
614	0.6772	0.4769
615	0.68	0.4792
616	0.6822	0.483
617	0.6777	0.4744
618	0.6822	0.4826
619	0.6774	0.4733
620	0.6836	0.4831
621	0.6722	0.4725
622	0.683	0.4858
623	0.6903	0.4929
624	0.671	0.4707
625	0.6872	0.4892
626	0.6796	0.4773
627	0.68	0.4839
628	0.6782	0.4791
629	0.6774	0.4769
630	0.6818	0.4853
631	0.6738	0.4707
632	0.6705	0.4674
633	0.6832	0.4876
634	0.673	0.4734
635	0.6695	0.4672
636	0.6717	0.4742
637	0.6693	0.4697
638	0.6703	0.4703
639	0.6716	0.4715
640	0.6749	0.4759
641	0.6784	0.4793
642	0.6734	0.4761
643	0.6694	0.4688
644	0.6663	0.4676
645	0.6697	0.4694
646	0.669	0.4723
647	0.669	0.4678
648	0.6656	0.4684
649	0.6661	0.4696
650	0.6639	0.4654
651	0.665	0.4673
652	0.6714	0.4745
653	0.6704	0.4702
654	0.6685	0.4712
655	0.7238	0.5327
656	0.7029	0.5035
657	0.6728	0.4789
658	0.6619	0.4661
659	0.6662	0.4708
660	0.6739	0.4769
661	0.6586	0.4628
662	0.6742	0.4786
663	0.6764	0.4806
664	0.681	0.488
665	0.6821	0.4825
666	0.6754	0.4814
667	0.6617	0.4656
668	0.6549	0.4564
669	0.6589	0.4633
670	0.6855	0.4883
671	0.6723	0.4776
672	0.6696	0.4756
673	0.6574	0.4595
674	0.6663	0.4712
675	0.658	0.4605
676	0.6586	0.4622
677	0.6886	0.4953
678	0.6789	0.4865
679	0.6684	0.4745
680	0.656	0.4602
681	0.6524	0.4573
682	0.6534	0.4574
683	0.6522	0.4558
684	0.6541	0.4582
685	0.6538	0.4585
686	0.6554	0.4577
687	0.6501	0.4563
688	0.6541	0.4625
689	0.6656	0.4715
690	0.6558	0.4605
691	0.6699	0.4761
692	0.6748	0.4804
693	0.6931	0.5038
694	0.6492	0.452
695	0.6477	0.4512
696	0.6513	0.4588
697	0.648	0.4537
698	0.6559	0.4629
699	0.6741	0.4851
700	0.6506	0.458
701	0.646	0.4515
702	0.6469	0.4536
703	0.6472	0.4529
704	0.6507	0.457
705	0.6633	0.4701
706	0.6605	0.4689
707	0.6467	0.4526
708	0.6483	0.4579
709	0.666	0.4745
710	0.6705	0.478
711	0.6502	0.4587
712	0.647	0.4514
713	0.6521	0.4623
714	0.6533	0.4589
715	0.6462	0.4536
716	0.6457	0.4525
717	0.6969	0.5092
718	0.6606	0.4714
719	0.6566	0.4637
720	0.6504	0.4564
721	0.6411	0.452
722	0.6459	0.4548
723	0.6467	0.4541
724	0.645	0.4511
725	0.6427	0.4527
726	0.6417	0.4499
727	0.6368	0.4436
728	0.6356	0.4447
729	0.6393	0.4503
730	0.6436	0.4534
731	0.6365	0.4455
732	0.6766	0.4904
733	0.6737	0.484
734	0.6468	0.455
735	0.6363	0.4448
736	0.6727	0.4861
737	0.6821	0.4936
738	0.6747	0.4847
739	0.639	0.4475
740	0.6368	0.4443
741	0.6336	0.4422
742	0.6319	0.4416
743	0.6345	0.4437
744	0.6494	0.457
745	0.6428	0.4526
746	0.6416	0.4468
747	0.6338	0.4418
748	0.6318	0.4407
749	0.6363	0.4423
750	0.6462	0.4573
751	0.6449	0.4544
752	0.6438	0.4565
753	0.638	0.4487
754	0.6318	0.4439
755	0.6323	0.4416
756	0.6343	0.4455
757	0.629	0.4405
758	0.6328	0.443
759	0.6452	0.455
760	0.6365	0.4496
761	0.6316	0.4395
762	0.6551	0.4692
763	0.6501	0.459
764	0.6443	0.4558
765	0.6442	0.4548
766	0.6327	0.4403
767	0.6353	0.4465
768	0.6272	0.439
769	0.6338	0.4427
770	0.6237	0.4349
771	0.6311	0.4436
772	0.6254	0.4351
773	0.6284	0.4405
774	0.6285	0.4398
775	0.6294	0.439
776	0.6308	0.4422
777	0.6273	0.4374
778	0.6683	0.4872
779	0.6732	0.4942
780	0.6418	0.4571
