epoch:	train_RMSD:	train_MAE:	val_RMSD:	val_MAE:	test_RMSD:	test_MAE:
421	0.7827	0.5594	1.0574	0.6505	0.9662	0.6567
422	0.8502	0.6274	1.156	0.7367	1.0708	0.73
423	0.8128	0.5944	1.0837	0.6799	0.987	0.676
424	0.7755	0.5494	1.0943	0.6522	1.0072	0.6544
425	0.7665	0.5394	1.0799	0.6463	0.9946	0.6484
426	0.7729	0.5498	1.0825	0.6477	0.9945	0.6511
427	0.7645	0.5398	1.0682	0.646	0.9722	0.6483
428	0.7838	0.5647	1.0794	0.6569	0.9803	0.6588
429	0.7654	0.5393	1.0751	0.6491	0.9796	0.648
430	0.7609	0.5354	1.0905	0.6431	0.9867	0.6386
431	0.7643	0.5368	1.0941	0.6476	0.9902	0.6462
432	0.7503	0.5253	1.0743	0.6351	0.9832	0.6342
433	0.7535	0.5277	1.0649	0.6329	0.967	0.6326
434	0.7523	0.5275	1.0697	0.6337	0.9724	0.634
435	0.7544	0.5302	1.0749	0.6375	0.9789	0.6371
436	0.7569	0.5331	1.0812	0.6389	0.9894	0.6411
437	0.7582	0.5343	1.085	0.6452	0.9928	0.6438
438	0.7513	0.5238	1.0995	0.6382	1.0044	0.6336
