epoch:	train_RMSD:	train_MAE:
1060	0.5331	0.3721
1061	0.5402	0.3799
1062	0.5333	0.3731
1063	0.5305	0.3698
1064	0.5429	0.383
1065	0.5728	0.4139
1066	0.5476	0.3838
1067	0.5368	0.3744
1068	0.5428	0.3801
1069	0.5488	0.3867
1070	0.558	0.3939
1071	0.5421	0.3808
1072	0.5348	0.372
1073	0.5393	0.3815
1074	0.5307	0.3695
1075	0.5311	0.3709
1076	0.5327	0.3717
1077	0.5394	0.3809
1078	0.5634	0.3987
1079	0.556	0.3965
1080	0.5776	0.4116
1081	0.5486	0.3865
1082	0.5534	0.3904
1083	0.5398	0.3796
1084	0.5288	0.3693
1085	0.5351	0.3767
1086	0.5337	0.3759
1087	0.5253	0.3681
1088	0.5325	0.3732
1089	0.5329	0.3735
1090	0.5578	0.3988
1091	0.5615	0.405
1092	0.5367	0.3779
1093	0.5306	0.3734
1094	0.5317	0.3738
1095	0.5379	0.3801
1096	0.5228	0.3633
1097	0.5289	0.3708
1098	0.5287	0.3687
1099	0.5488	0.3884
1100	0.5327	0.3725
1101	0.5303	0.3723
1102	0.537	0.3802
1103	0.5315	0.3733
1104	0.5419	0.3826
1105	0.5251	0.3672
1106	0.5421	0.3818
1107	0.5309	0.3711
1108	0.5359	0.3785
1109	0.5302	0.3736
1110	0.5322	0.3727
1111	0.5267	0.3674
1112	0.5364	0.3748
1113	0.5402	0.3847
1114	0.5388	0.3843
1115	0.539	0.3806
1116	0.5296	0.372
1117	0.5306	0.3721
1118	0.537	0.3756
1119	0.5302	0.3732
1120	0.5323	0.377
1121	0.5361	0.3823
1122	0.5265	0.3719
1123	0.5517	0.3898
1124	0.5278	0.3694
1125	0.5283	0.3709
1126	0.5425	0.3829
1127	0.5257	0.3681
1128	0.5427	0.3874
1129	0.5437	0.3929
1130	0.5279	0.3678
1131	0.5219	0.3663
1132	0.5186	0.3619
1133	0.5236	0.3663
1134	0.5266	0.3699
1135	0.5216	0.3644
1136	0.532	0.3753
1137	0.527	0.3677
1138	0.5429	0.3825
1139	0.516	0.3581
1140	0.5269	0.3712
1141	0.5272	0.3702
1142	0.5237	0.3663
1143	0.5259	0.3691
1144	0.5221	0.3668
1145	0.5349	0.3761
1146	0.5266	0.3698
1147	0.5224	0.3672
1148	0.5335	0.382
1149	0.5185	0.364
1150	0.522	0.3648
1151	0.5609	0.4032
1152	0.5749	0.4162
1153	0.5645	0.4051
1154	0.5569	0.3955
1155	0.5276	0.3692
1156	0.5135	0.3581
1157	0.5533	0.3874
1158	0.5724	0.4189
1159	0.516	0.3605
1160	0.5297	0.377
1161	0.5267	0.3747
1162	0.5136	0.3565
1163	0.5357	0.3785
1164	0.5209	0.3663
1165	0.5276	0.3697
1166	0.5409	0.3878
