epoch:	train_RMSD:	train_MAE:
341	0.9227	0.6457
418	0.8208	0.5703
342	0.928	0.6541
419	0.8305	0.582
420	0.8228	0.5739
343	0.9261	0.6497
421	0.8411	0.5926
422	0.8245	0.5752
344	0.933	0.6564
423	0.825	0.5756
345	0.9354	0.6604
424	0.8182	0.5699
346	0.9342	0.6607
425	0.8133	0.5611
426	0.8105	0.5582
347	0.9293	0.6542
427	0.8206	0.5693
348	0.915	0.6408
428	0.8152	0.567
349	0.9132	0.6421
429	0.8216	0.5717
350	0.9081	0.6367
430	0.8167	0.5609
431	0.8133	0.5628
351	0.9138	0.6395
432	0.833	0.5852
352	0.9122	0.6425
433	0.8476	0.6071
353	0.9652	0.7007
434	0.8055	0.5557
435	0.803	0.5526
354	0.9553	0.6927
436	0.8092	0.5618
355	0.9261	0.6518
437	0.8163	0.5675
356	0.916	0.6468
438	0.8048	0.5566
439	0.7996	0.5501
357	0.9054	0.6353
440	0.805	0.5547
358	0.9388	0.6724
441	0.8139	0.5699
359	0.9153	0.6462
442	0.8073	0.5607
360	0.9048	0.6379
443	0.8016	0.5555
361	0.918	0.6501
444	0.7981	0.5519
362	0.9091	0.64
445	0.8097	0.5615
363	0.8962	0.6234
446	0.8104	0.5678
447	0.8021	0.5553
364	0.8987	0.6294
448	0.8158	0.5743
365	0.8931	0.6218
449	0.7962	0.549
366	0.9215	0.6502
450	0.8426	0.6042
367	0.8953	0.6251
451	0.8125	0.571
368	0.9017	0.6369
452	0.7901	0.5455
453	0.7972	0.553
369	0.9092	0.6411
454	0.8027	0.5591
455	0.8042	0.5613
370	0.8996	0.6329
456	0.7921	0.5499
371	0.8872	0.6205
457	0.8209	0.5813
458	0.7962	0.5517
372	0.9143	0.6509
459	0.7983	0.5521
373	0.8862	0.6192
460	0.7921	0.5459
461	0.8212	0.582
374	0.8876	0.6259
462	0.7872	0.5429
375	0.8845	0.6175
463	0.7844	0.5422
376	0.8822	0.6156
464	0.8072	0.5689
377	0.8794	0.6136
465	0.7877	0.5447
378	0.8865	0.622
466	0.8017	0.5605
467	0.8164	0.5726
379	0.8774	0.6117
468	0.7882	0.5481
380	0.8731	0.6087
469	0.7874	0.5472
381	0.8774	0.6154
470	0.7821	0.542
471	0.7857	0.5456
382	0.8842	0.6223
472	0.7936	0.5544
383	0.8749	0.6111
473	0.7841	0.5417
384	0.8824	0.622
474	0.7753	0.5351
385	0.8909	0.6237
475	0.7743	0.532
386	0.8913	0.6304
476	0.7748	0.5329
477	0.8153	0.5714
387	0.8868	0.6209
478	0.8219	0.5845
388	0.9073	0.6406
479	0.7724	0.5354
480	0.7848	0.5531
389	0.874	0.6125
481	0.7686	0.5278
390	0.9009	0.6417
482	0.767	0.5296
391	0.8713	0.6106
483	0.7673	0.5297
392	0.8911	0.6309
484	0.7744	0.5343
393	0.866	0.6042
485	0.7945	0.5625
394	0.8623	0.6009
486	0.7871	0.554
395	0.8749	0.6167
487	0.7895	0.5568
488	0.7659	0.5309
396	0.8627	0.6053
489	0.7852	0.5509
397	0.8771	0.6157
490	0.7684	0.5273
398	0.8861	0.6317
491	0.7613	0.5245
492	0.7657	0.53
399	0.8618	0.5986
493	0.7677	0.5293
400	0.8564	0.6012
494	0.7766	0.5419
401	0.856	0.5939
495	0.7732	0.5362
402	0.8602	0.6055
496	0.7617	0.5243
403	0.865	0.6054
497	0.8166	0.5878
498	0.7803	0.5491
404	0.8535	0.5963
405	0.8899	0.6331
499	0.7567	0.5205
406	0.8957	0.6389
500	0.7538	0.5194
501	0.7532	0.5188
407	0.8615	0.6018
502	0.7571	0.5213
408	0.868	0.6093
409	0.8561	0.5966
503	0.7582	0.5249
410	0.8593	0.6024
504	0.7636	0.5316
411	0.861	0.6069
505	0.759	0.5287
506	0.7642	0.5331
412	0.8592	0.6064
507	0.7486	0.5116
413	0.8533	0.5974
508	0.7514	0.5187
414	0.8581	0.607
509	0.7584	0.5291
510	0.7488	0.5129
415	0.8554	0.6003
511	0.7514	0.5192
