epoch:	train_RMSD:	train_MAE:
909	0.6846	0.494
910	0.6232	0.4362
911	0.6638	0.467
912	0.6412	0.452
913	0.6278	0.4427
914	0.6261	0.4401
915	0.6667	0.476
916	0.643	0.4527
917	0.6535	0.4682
918	0.6349	0.4504
919	0.6656	0.4728
920	0.6509	0.4672
921	0.6608	0.4754
922	0.6251	0.4408
923	0.6352	0.4481
924	0.63	0.4478
925	0.6237	0.4367
926	0.622	0.44
927	0.615	0.4306
928	0.622	0.4384
929	0.6232	0.4385
930	0.6165	0.4314
931	0.6228	0.4392
932	0.6352	0.4489
933	0.6207	0.4387
934	0.6198	0.4346
935	0.6293	0.4504
936	0.6274	0.4469
937	0.6258	0.4451
938	0.6178	0.4316
939	0.6158	0.4334
940	0.6178	0.436
941	0.6519	0.47
942	0.626	0.4452
943	0.6367	0.4558
944	0.6158	0.4332
945	0.6145	0.4308
946	0.6241	0.4439
947	0.6102	0.4302
948	0.6074	0.4279
949	0.6209	0.4383
950	0.6129	0.4303
951	0.6061	0.4225
952	0.6271	0.4449
953	0.6308	0.4516
954	0.618	0.4377
955	0.6299	0.4428
956	0.6374	0.4533
957	0.6103	0.4294
958	0.6474	0.4649
959	0.6322	0.4492
960	0.6254	0.4433
961	0.6536	0.4725
962	0.6922	0.4989
963	0.6356	0.4533
964	0.6342	0.4472
965	0.6153	0.4334
966	0.6077	0.4272
967	0.6135	0.4311
968	0.6084	0.4279
969	0.6135	0.4326
970	0.6193	0.4405
971	0.6208	0.4376
972	0.6531	0.4714
973	0.6039	0.4235
974	0.6148	0.4334
975	0.6189	0.439
976	0.6258	0.4428
977	0.6143	0.4344
978	0.603	0.425
979	0.6116	0.4308
980	0.6667	0.485
981	0.6891	0.5109
982	0.6096	0.4302
983	0.6358	0.4583
984	0.6046	0.4249
985	0.6088	0.4333
986	0.6176	0.4429
987	0.6103	0.4287
988	0.6192	0.4447
989	0.6744	0.4921
990	0.6194	0.4418
991	0.602	0.4274
992	0.5945	0.416
993	0.6139	0.4304
994	0.6219	0.4384
995	0.6186	0.4371
996	0.6152	0.4337
997	0.6296	0.4522
998	0.6242	0.4452
999	0.6237	0.4457
1000	0.6186	0.4336
1001	0.6241	0.4498
1002	0.61	0.432
1003	0.6092	0.4343
1004	0.5975	0.4215
1005	0.597	0.4193
1006	0.597	0.4209
1007	0.5891	0.4137
1008	0.5914	0.4153
1009	0.6019	0.4251
1010	0.6062	0.428
1011	0.5927	0.4181
1012	0.605	0.4279
1013	0.6481	0.4591
1014	0.6069	0.4273
1015	0.5938	0.4168
1016	0.599	0.422
1017	0.5963	0.4221
1018	0.5937	0.4198
1019	0.6007	0.4227
1020	0.6005	0.4244
1021	0.6101	0.4373
1022	0.5984	0.4276
1023	0.6004	0.4279
1024	0.5868	0.4118
1025	0.5962	0.4254
1026	0.6166	0.4417
1027	0.6281	0.4552
1028	0.6076	0.4323
1029	0.5906	0.4168
1030	0.6055	0.4321
1031	0.5884	0.4149
1032	0.5901	0.4151
1033	0.6379	0.4706
1034	0.6696	0.4932
1035	0.6076	0.4333
1036	0.6337	0.4591
1037	0.6374	0.4696
1038	0.6152	0.4409
1039	0.5914	0.4139
1040	0.5926	0.4195
1041	0.592	0.4177
1042	0.6046	0.4279
1043	0.5941	0.4185
1044	0.5782	0.4054
1045	0.5829	0.411
1046	0.5822	0.4078
1047	0.5825	0.4105
1048	0.5802	0.4061
1049	0.5859	0.4156
1050	0.5891	0.4145
1051	0.5821	0.4083
1052	0.5832	0.4114
1053	0.5799	0.4078
1054	0.5831	0.4087
1055	0.5854	0.4123
1056	0.5944	0.422
1057	0.5815	0.414
1058	0.6079	0.4301
1059	0.5836	0.4114
1060	0.5918	0.4197
1061	0.6085	0.4314
1062	0.5823	0.4104
1063	0.6311	0.4561
1064	0.6017	0.4265
1065	0.589	0.4185
1066	0.6053	0.4335
1067	0.5932	0.4222
1068	0.5809	0.4081
1069	0.5875	0.4156
1070	0.6024	0.431
1071	0.6103	0.4379
1072	0.5911	0.4179
1073	0.6038	0.4285
1074	0.6096	0.4311
1075	0.6072	0.4351
1076	0.6009	0.4285
1077	0.5812	0.4119
1078	0.5778	0.4072
1079	0.5799	0.4103
1080	0.5852	0.414
1081	0.5828	0.4123
1082	0.5921	0.418
1083	0.5722	0.3999
1084	0.6021	0.4306
1085	0.6308	0.4616
1086	0.5794	0.4071
1087	0.5956	0.4253
1088	0.6299	0.4598
1089	0.5772	0.4061
1090	0.5938	0.4251
1091	0.5923	0.4174
1092	0.5851	0.4124
1093	0.5872	0.4174
1094	0.6104	0.4384
1095	0.5804	0.4098
1096	0.5897	0.4165
1097	0.5869	0.4139
1098	0.5848	0.4125
1099	0.5681	0.3983
1100	0.5746	0.4036
1101	0.578	0.4076
1102	0.5901	0.4239
1103	0.5833	0.4154
1104	0.6024	0.4274
1105	0.609	0.4385
1106	0.5758	0.4073
1107	0.5683	0.3963
1108	0.5704	0.4012
1109	0.5807	0.4129
1110	0.5717	0.4024
1111	0.5774	0.4082
1112	0.5766	0.4055
1113	0.5651	0.3962
1114	0.5665	0.3962
1115	0.5855	0.4164
1116	0.5775	0.4066
1117	0.5867	0.4181
1118	0.5807	0.4114
1119	0.6064	0.4375
1120	0.6183	0.4519
1121	0.5715	0.4028
1122	0.5695	0.4021
1123	0.5788	0.4084
1124	0.5982	0.4289
1125	0.5696	0.402
1126	0.5634	0.3954
1127	0.559	0.3905
1128	0.5718	0.4027
1129	0.5762	0.4087
1130	0.5767	0.409
1131	0.5753	0.4059
1132	0.5709	0.4049
1133	0.5673	0.3991
1134	0.5641	0.3962
1135	0.5688	0.3999
1136	0.6205	0.4527
1137	0.5728	0.405
1138	0.577	0.409
1139	0.5675	0.3991
1140	0.5934	0.4283
1141	0.5892	0.4216
1142	0.5792	0.4126
1143	0.5835	0.4151
1144	0.5708	0.4027
1145	0.5626	0.3935
1146	0.5864	0.4228
1147	0.5843	0.417
1148	0.5735	0.405
1149	0.5839	0.4159
1150	0.5831	0.4145
1151	0.5764	0.4056
1152	0.5765	0.4089
1153	0.5922	0.4259
1154	0.5724	0.4061
1155	0.5662	0.3991
1156	0.565	0.3995
1157	0.5761	0.4085
1158	0.5603	0.3925
1159	0.5644	0.3984
1160	0.5617	0.3945
1161	0.5613	0.3956
1162	0.5606	0.3953
1163	0.5837	0.4157
1164	0.5716	0.4049
1165	0.5615	0.3976
