epoch:	train_RMSD:	train_MAE:
654	0.6608	0.456
655	0.6752	0.4708
656	0.6681	0.4687
657	0.6777	0.4752
658	0.6666	0.4659
659	0.6557	0.4565
660	0.6628	0.4623
661	0.6582	0.4581
662	0.6559	0.4568
663	0.6746	0.4761
664	0.6658	0.4675
665	0.6498	0.4497
666	0.6594	0.4607
667	0.6927	0.4913
668	0.6645	0.4648
669	0.666	0.469
670	0.6628	0.4625
671	0.6597	0.4616
672	0.6955	0.4933
673	0.6743	0.4769
674	0.651	0.4493
675	0.6495	0.4501
676	0.6484	0.4524
677	0.649	0.4523
678	0.6495	0.4526
679	0.6671	0.4656
680	0.6623	0.4616
681	0.6617	0.4608
682	0.6671	0.4692
683	0.7419	0.5392
684	0.6681	0.4712
685	0.6575	0.4622
686	0.6525	0.4545
687	0.6527	0.4592
688	0.6657	0.4691
689	0.6643	0.4683
690	0.6478	0.4504
691	0.6778	0.4813
692	0.6547	0.4606
693	0.6525	0.4553
694	0.6434	0.4466
695	0.6421	0.4435
696	0.6395	0.4466
697	0.6603	0.4623
698	0.6619	0.4644
699	0.6463	0.4525
700	0.6385	0.4419
701	0.6443	0.4499
702	0.655	0.4637
703	0.6512	0.4534
704	0.6521	0.4568
705	0.6814	0.4871
706	0.6761	0.4791
707	0.6784	0.4777
708	0.6865	0.4909
709	0.6446	0.4509
710	0.6727	0.4798
711	0.6416	0.4464
712	0.6383	0.4464
713	0.6447	0.4524
714	0.6437	0.4491
715	0.6587	0.4656
716	0.652	0.4609
717	0.6922	0.4994
718	0.7009	0.5092
719	0.66	0.4694
720	0.6471	0.457
721	0.6427	0.4514
722	0.6309	0.4411
723	0.6349	0.4457
724	0.6353	0.445
725	0.6344	0.4447
726	0.6336	0.4423
727	0.6324	0.4403
728	0.645	0.4547
729	0.6382	0.4512
730	0.6465	0.4597
731	0.6505	0.4646
732	0.646	0.4546
733	0.632	0.4439
734	0.6249	0.4315
735	0.6286	0.4377
736	0.6353	0.4459
737	0.6234	0.4343
738	0.6332	0.443
739	0.634	0.4418
740	0.634	0.4424
741	0.6237	0.435
742	0.6265	0.4364
743	0.6438	0.4527
744	0.6318	0.4405
745	0.6285	0.4403
746	0.6372	0.4454
747	0.6381	0.4476
748	0.6518	0.4663
749	0.6318	0.4436
750	0.6218	0.4323
751	0.6327	0.4434
752	0.623	0.4363
753	0.624	0.4343
754	0.642	0.4562
755	0.6218	0.4345
756	0.63	0.4415
757	0.6175	0.4306
758	0.6303	0.44
759	0.6208	0.4345
