epoch:	train_RMSD:	train_MAE:
794	0.6075	0.4285
795	0.6165	0.4371
796	0.6117	0.4324
797	0.6298	0.4446
798	0.5974	0.4165
799	0.6707	0.492
800	0.6173	0.4342
801	0.6256	0.443
802	0.6159	0.4389
803	0.6001	0.4222
804	0.6004	0.4207
805	0.6292	0.4468
806	0.5959	0.4181
807	0.6116	0.4368
808	0.5957	0.4164
809	0.6077	0.4283
810	0.6242	0.4435
811	0.5957	0.4153
812	0.6134	0.4339
813	0.5996	0.4198
814	0.6292	0.4483
815	0.6082	0.4283
816	0.5908	0.4105
817	0.5983	0.4197
818	0.65	0.4806
819	0.6149	0.437
820	0.6624	0.4793
821	0.609	0.4296
822	0.6004	0.4229
823	0.5994	0.4214
824	0.5939	0.4166
825	0.5983	0.4217
826	0.5922	0.4131
827	0.5935	0.4157
828	0.6067	0.4297
829	0.6363	0.4596
830	0.5945	0.4144
831	0.5925	0.4144
832	0.5909	0.4138
833	0.6029	0.4261
834	0.5955	0.4168
835	0.5857	0.4099
836	0.5985	0.4176
837	0.6362	0.4536
838	0.6019	0.4213
839	0.5931	0.4146
840	0.592	0.4159
841	0.6135	0.4395
842	0.59	0.4134
843	0.5837	0.406
844	0.5782	0.4009
845	0.5914	0.4162
846	0.5842	0.4072
847	0.6145	0.4377
848	0.6053	0.4262
849	0.6048	0.4319
850	0.5981	0.4188
851	0.5891	0.4129
852	0.5836	0.4064
853	0.5904	0.4191
854	0.608	0.4285
855	0.5895	0.4133
856	0.5815	0.4041
857	0.5937	0.4161
858	0.6299	0.4494
859	0.6089	0.4308
860	0.5915	0.4137
861	0.6014	0.4312
862	0.6136	0.4428
863	0.6194	0.451
864	0.6152	0.4436
865	0.59	0.415
866	0.5835	0.4048
867	0.5825	0.4085
868	0.5823	0.4063
869	0.5795	0.403
870	0.5817	0.4065
871	0.5791	0.4023
872	0.5753	0.4019
873	0.5921	0.4203
874	0.5796	0.406
875	0.5781	0.4004
876	0.6157	0.4391
877	0.5831	0.4066
878	0.5703	0.3972
879	0.598	0.4236
880	0.5812	0.4043
881	0.5743	0.4007
882	0.5725	0.3985
883	0.5757	0.4017
884	0.5761	0.4014
